"HolderAddress","Quantity","PendingBalanceUpdate"
"0xa9ac91d0459191ebebb0b5394c076339eb423dd4","1","No"
"0xaa063011c289845f50a852398a27663c31bc1231","1","No"
"0xaa115cf4bc32807d59b97a13a251aaf57677b533","1","No"
"0xaa18d10acc66790f9dc86f849cc23656f8b6ceb9","1","No"
"0xaa1c9726ca41740aaeb98cacd62cac5976fa238f","1","No"
"0xaa31e7ae0192180cdf29db8c8d64e8c1a5e1d41a","1","No"
"0xaa47b2daaaec193edd6957e96a0085b951cb9ef4","1","No"
"0xaa73f5b2df5364173e2aba92890baa6026a2251b","1","No"
"0xaa7a782e4892f7a805e5066fea9ad70160f91dbe","1","No"
"0xaa85839ec4324c3f1f341aed2e7e8efdb8455fe6","1","No"
"0xaa90aff51a640051766a2ac9c893a677b49ff13b","1","No"
"0xaa94101c658351b56012dec900a2ac7be443824e","1","No"
"0xaabd4b4837c5617d84fa06c976483f05bd9edd7c","1","No"
"0xaacecabfb5161a022da045d27a6190e140b20dc4","1","No"
"0xaadd9586764588e5a357d80ceb97928fd23b3e4a","1","No"
"0xaae5fae947ff8b64c73c2928756fa0419729d48b","1","No"
"0xaaf4342ade79f7726c6ef51486a7f4b3de5114fa","1","No"
"0xab04cbb3fd08860956c48c205d0e88c932aecf89","1","No"
"0xab30e33946ffc5548d5d77ae4b4ccd46edf3d747","1","No"
"0xab3768f534723e060423ce9be47080ecc4b8bed5","1","No"
"0xab4273e7137f9531fcb47d558d9bab0e726e6937","1","No"
"0xab42892e5ecdf640e037af5e24e4a895b34ef1d2","1","No"
"0xab4ce2a08cbea809692218dd7841f681b80069a9","1","No"
"0xab5b2ff54e44968d3557d613de9dfdddd5baf446","1","No"
"0xab63e24876d9a3597505a461cecb43cee218db02","1","No"
"0xab6a4b6720fd6ab349fd394ce5028730877593a9","1","No"
"0xab6ca2017548a170699890214bfd66583a0c1754","1","No"
"0xab83dcd75fe9dc029848259e5c03fa3d8b8e4987","1","No"
"0xab94868be77fab48b80886b7a2fdba9c36c0806d","1","No"
"0xab99d059fb748510d005bb235f272196bf61de4f","1","No"
"0xabade454f6011277c35693caf5adfe08b55c196e","1","No"
"0xabb20917a30d3330839e20432fb6c656390b8a52","1","No"
"0xabbccefc5286f84efc27a3ab31dd979ce24d817b","1","No"
"0xabc8b30176015e24ffcbb71a00ffc5ee110c4fbe","1","No"
"0xabd7350aea4dbcab24fe126f2b686b742e1b8686","1","No"
"0xac04e1007836139823b92791f7313d9c39bfdc61","1","No"
"0xac0cfc37d10a987c57f0c64803dca7216055b438","1","No"
"0xac174a684993fdc287e6e0516b25138eebeb1b12","1","No"
"0xac2e6cd93495115dcb11c60cf5fbd6505f336729","1","No"
"0xac425acd297aa6f5998f15ea7ff5359c1a704f35","1","No"
"0xac499263d9777d56646083fe405f3079b25b397f","1","No"
"0xac706f5f97ab7873502fa655104c92e3d9773cc8","1","No"
"0xac8045fc6cfc9324d504653e016420233de4b13f","1","No"
"0xac883d861d0511790829f963a2a76b624819114a","1","No"
"0xac89d05ee242eecc853a610739f3e1c32d042ea7","1","No"
"0xac8bc7f417790c13402fb10822c743f1266bba8d","1","No"
"0xac8d6ab9c25d4680b9e8bbdc368501c35ada1dce","1","No"
"0xac8fd22bf9588a1ba5562e05c755a2b94ea34cdf","1","No"
"0xacb0ca284c100be07601397374d657cdb143cee0","1","No"
"0xacb41a2df99860301778e87078dcb8930bb0c6f7","1","No"
"0xacbd9e4d04e8a654d1aca9d0a20de74f08fda155","1","No"
"0xacd2a5145014bc96a0bad0dc0a087873dbea7969","1","No"
"0xacdc23cc034535766c0852ffaa71ab16e9be841d","1","No"
"0xacdcc1faf5f0559a8bcd1f4eceddf757b8e6669f","1","No"
"0xace8a51b234e07f1432f58a26c05ed5a2cea6bbb","1","No"
"0xacf6703675cf494c0d8dc92495a5936e4ab80bdf","1","No"
"0xad03a6a4f38945552761dbee34dc717c029949cf","1","No"
"0xad0ad11b094d660727bd9f09900b2d8eb81223c5","1","No"
"0xad0da6dfba4908cdc25c774869ca8c75c2040ff0","1","No"
"0xad22c33988ac8b68a4b71ac2e55fd58a8d2ad29a","1","No"
"0xad31711c2b23049b61d13de227a6d7c61253a342","1","No"
"0xad31c65d25aad616479decdbc746efd597219d14","1","No"
"0xad514df5a51ab5ee212c9d2e3a08fe5f0050faae","1","No"
"0xad532e06fad45f1592cce514890130cb74802977","1","No"
"0xad67144fe2d2c2b34c94fa13444689ef6f28a8a6","1","No"
"0xad972f5806d8cd2fc58c7f2f49c21278934f9fdc","1","No"
"0xada1cd19824c9377826a8691e35fa8d9fa44cfcb","1","No"
"0xadaf51f1e434c446abc90ffdaf1c3a967e6f2ea1","1","No"
"0xadc271533dfe849c5682fb61976aa02e1369fbaa","1","No"
"0xadc6dd78715db6130fe6b9247883d40dc744c04d","1","No"
"0xadc90d9af22d656390e3d9b954f71bb22c6b4dec","1","No"
"0xadd0aefbc71142021fbc5661282f2595858e6de7","1","No"
"0xaddacb2c5e99530a21bbae60959ba6900f3d81a3","1","No"
"0xaddb4be457d9bec970fda235cb6f38a0d61da70c","1","No"
"0xadef2e886b3ab06f067dfd7bcca973b0b9e2c51c","1","No"
"0xadf0728bf147bdb368b274ab304aa7b89a00597c","1","No"
"0xadf29023212c3b2fd4ef042acb93dfeef73b344d","1","No"
"0xae2221af03a2796caacc666911710a6d80985809","1","No"
"0xae2ed030a1fb93b0a7aed3301ff4ed0d4f790edb","1","No"
"0xae4fabbe728f3720efca98378a556c7f3672cd2c","1","No"
"0xae5ac34a6d712b7a975205f8ec05ed708da6cd71","1","No"
"0xae6187634a10cc4d12fb2d61927668da300528f5","1","No"
"0xae7a78983008158fc17c439d2f31231c4d4f4edf","1","No"
"0xae883438e3ac3978e9bae7ea2a12f2137d132ade","1","No"
"0xaea42ab037589cf29a459f0160d89fb01b8e62c1","1","No"
"0xaea67803e07e526d8df7a2bc358f6bbf366d81b0","1","No"
"0xaeab5ad5a2ff3540af37ea911d4fd4aa9ad163df","1","No"
"0xaeb365fd708c54cd534fa28cd4c042515e7b9d76","1","No"
"0xaec600e4b4b662d74144845a1c6ee045728dbb52","1","No"
"0xaed185ec781d0b3d801c14dc2c82e383893c37cb","1","No"
"0xaed3013e97118eac7b7635fb32053f9490d2038c","1","No"
"0xaee4cc15ba5f377673f6a6dc44d00adb0c40b038","1","No"
"0xaef42a02d43efaa33f91c4760850a88f5592a1ff","1","No"
"0xaef9ba73ed67da3bfb25c1ca47ff1e3f868b0691","1","No"
"0xaf209700e33ef02143235e7689bce857a6864547","1","No"
"0xaf366864a6bfad09622daa254f3f59f345bdf6ee","1","No"
"0xaf38c872c313b8c09d9ea9585b5070e964927c46","1","No"
"0xaf3bd3ef2d6cd778d5a2c98e24a4ba80bac5d2b1","1","No"
"0xaf469c4a0914938e6149cf621c54fb4b1ec0c202","1","No"
"0xaf503044d5c70f876ed85f3ca3c49ebc300c2e66","1","No"
"0xaf5e4c1bfac63e355cf093eea3d4aba138ea4089","1","No"
"0xaf65a921598f6882c6fbb2c0667cc7e2af2ad667","1","No"
"0xaf6b4fa1edf0014c3fa881f80c7b2494b4ce3c00","1","No"
"0xaf712e92f909d92b26b671343ce21b5349a7673e","1","No"
"0xaf7cf5910510b7cf912c156f91244487632e5fb6","1","No"
"0xaf7e264a96952721863e7e6ed0a9555e852fbf2c","1","No"
"0xaf8ab49065b8ff8a947475af50a7c8ab1b821279","1","No"
"0xaf8b25efad6e955913f70b15814ce402e2ae3fea","1","No"
"0xaf8be4b592210432a166322f9fe66afcee91acbb","1","No"
"0xafb040db66802d657fd1861788b9776649449f3a","1","No"
"0xafbe1f39e49637993173eee97d1391015ddc17b1","1","No"
"0xafc8409334c5ca213478654633220514c4eaa56f","1","No"
"0xafcca6f04fa70f42c3419173f2c329736c98f330","1","No"
"0xafdae0ab2a6351ab57b10c9f0031aa59ab40e6ea","1","No"
"0xaffca680e6dcbb1bb336108d5acca9c545885260","1","No"
"0xb00933f18388a77a85f00bae9b50af4299c4d0ba","1","No"
"0xb01e95f517511e0616263cfc1ce6da11211fbc5f","1","No"
"0xb022441b481b95deb9758405018448ce557151ef","1","No"
"0xb0405329842c958b89afe698d8ab3276a1b72f78","1","No"
"0xb055accf0624cb8c5fe6aa4b0c8f16b7ce923888","1","No"
"0xb07b4348d7d5f06e2fcdbbce70825b9f6df87774","1","No"
"0xb07d221b0d399597439c8f768428b5cd165224a4","1","No"
"0xb083d214a934f556580f850b8dbcfeccefe8ed8b","1","No"
"0xb0a74bc57ae9fdf91762bac9613adfe4b9d3a61c","1","No"
"0xb0bc0980b46d3af1f1800e0da3144b88d8b9cb0a","1","No"
"0xb0bcd27acb5e7eeadb701d4443cc7edc635e2994","1","No"
"0xb0bd404d9a2053fd8536a601f4e8c24042cbb749","1","No"
"0xb0bf6446cd5536ba95adc73bb01852394b0b6459","1","No"
"0xb0faeec2aa0c7727f072c6699a1df576ff29e772","1","No"
"0xb10175b169292d36fe11822653873171ad6bb3dc","1","No"
"0xb107e13e2757384d8ff9161a801a7d731484c717","1","No"
"0xb110cc2f10c072ce311fa30411c0b756a7b485b6","1","No"
"0xb11d123eea9cbbb0eedaf1654b90fe445787f663","1","No"
"0xb138e7304cb150122f484d4561ad500fd57b5da3","1","No"
"0xb15c54973fb00c9de9ddfcc4d6cbf23002b7c99d","1","No"
"0xb15ebf21a217af1385df577932a14b09bdf8c434","1","No"
"0xb176573a0aca25e215ec5bd904823877f5a348fd","1","No"
"0xb18228f9e1cae928206455b58899b5f69eae97c2","1","No"
"0xb1af85daf47ea1e303083d79cc4b059b5112b8ba","1","No"
"0xb1c193920af1e5a74b5b38a4240a4d6bbac6b082","1","No"
"0xb1ccae78b057f066a36d61b9032397b132074add","1","No"
"0xb1ec36cc8dbd68f60cb018b1a57e9a12d0d37d4c","1","No"
"0xb2013ab4f9bbc181d386192de7388e66f219344c","1","No"
"0xb201c2c52367c74e125e1a99c31ad0c028136623","1","No"
"0xb20637c9c0216fac1ee8df3058a19a622a02f484","1","No"
"0xb21b7d5b3f348930ec6aa2d4135217bb6d08e860","1","No"
"0xb22a24af1352308a9c4220a39948f7c7b116957f","1","No"
"0xb233859f5234df543baf1289594059a6f5fb6610","1","No"
"0xb24851f7210558d9921dadd24b9233fc3106a9c9","1","No"
"0xb24ba71052463d8f82683156512d852961082551","1","No"
"0xb250a2e05e80dce25b94e11be39f7608b27a6148","1","No"
"0xb25c7cf74fbda6c4ea221aac8d1591cb3e6eec1d","1","No"
"0xb279f56b1f71f85d59dc1499e697e4f005298c14","1","No"
"0xb2909e9d310804ce8ecf091065ba0946896820c0","1","No"
"0xb292c9da6ba70f05226e204f8dd3b8658a6a5b57","1","No"
"0xb29b0b6031d3bb58e3ee42a175fea8c6eb994f56","1","No"
"0xb2b066b173abc0e92a7e972e0643788de1278f75","1","No"
"0xb2bc9b85612cbc3bb8f96eadecad07677be08aa3","1","No"
"0xb2db9f595336fe490fdbfee03ca3739187343261","1","No"
"0xb2dda6a7d03ed50cfc4bcc92655ff45f27580907","1","No"
"0xb2dec2831ee07822a559f418bd9329a7474e731c","1","No"
"0xb2ebbe5de34f4a2a7d650efaa22103873e974de8","1","No"
"0xb2f707fcd5e24cac797f7363179da6698e2994a3","1","No"
"0xb2fc1aa1f0d5fa9d34b9825b965c8c5fb1b172de","1","No"
"0xb308862a3687c969ee817674a11cc78fe99099f4","1","No"
"0xb330e18223ddb4b76b22cec5da82152e005953f8","1","No"
"0xb337ebb19121b78efd5aaa8bd6a7048ef3f134f8","1","No"
"0xb34938746d316e995aa81f9b3f94419a0a41e143","1","No"
"0xb34e58e8a7b38f84128b5bb1e31a1b9f0baba01a","1","No"
"0xb35e4e46f6bb4a0701b7afe137dc4a06170681fc","1","No"
"0xb37b5a65c3afe5e5e765f368c90e4e0a889c1b08","1","No"
"0xb3893e6d7ad68505d3592ec7ab0cd10af03be11e","1","No"
"0xb393a72280b962e6949f98df02f4f209d4a65991","1","No"
"0xb3a1c7e5e018be9879256f55ccff20c335ce2c75","1","No"
"0xb3a8602de50438abc7d38cc581a108cf1a678507","1","No"
"0xb3ab3a2f58a7d91fe3dcf9abad53c0dd1603b847","1","No"
"0xb3b1d2405f16afc27a83fb9a43e1da5102a363d4","1","No"
"0xb3c33217c8da6a7310522ef14812f0876837324c","1","No"
"0xb3c4bf884bd58e2673326030eb6755de4573ebbb","1","No"
"0xb3c7bb26ad2ed197900b72afc9cd0f7bc2255bd8","1","No"
"0xb3c940a4da0ab411001477a6c18418bdbd494966","1","No"
"0xb3ed1f33bc3b805e1ea88a638167b0749bc90d9b","1","No"
"0xb3fecc0909b410b01e3c25e6f131bf31173532e8","1","No"
"0xb4011753221e622583f04ed759c55a6fd9e41c47","1","No"
"0xb4013fa7fed306ada9ad186b50b88c72e06bd009","1","No"
"0xb40bd7cce99d01c309b28223baae7d46b6e52ffa","1","No"
"0xb40e7dcc9855efe6dd0502ae01c7cbf301b1424a","1","No"
"0xb4209d6feffd928185b9e958b8e7a7340c8c09a3","1","No"
"0xb424968fa1dd2fc0571b18795dcf464a3d45d755","1","No"
"0xb42f6d8fa6dd44710b9307270559eb096724d588","1","No"
"0xb44b00eddf1c4669dd14e502236ea68bbb916161","1","No"
"0xb44e8b7c749087d69414ca9e1d0df433b33901c2","1","No"
"0xb45a2c6553d6b7b94c741ee73d907fbd027bdcdb","1","No"
"0xb47532bde4bcb4a1c0d9957b7c493fda7c759f7a","1","No"
"0xb492993b54a114427a42f0791d899aa578c3f2fe","1","No"
"0xb4b2c46a860cb7e9c5d247b6309a822d5e7bba08","1","No"
"0xb4c4803de9e8f0243e1703406f2e73166ed2fdf6","1","No"
"0xb4d5b4d979e3c2aedfe4b80fa0328713db1a4dca","1","No"
"0xb4dd38944d7c01c815c96348e28090ae3cba87f6","1","No"
"0xb4e2649cd0aea78847b66a72d6a5d450c6bdf62b","1","No"
"0xb4e5e410353d8ffb00df520c36e8e881b4d49d09","1","No"
"0xb4e8f6e1322e352eea78a172fe677e0b9fc3e33f","1","No"
"0xb4f2c27d1cff79d37f0f68f2f382cc9c720cea35","1","No"
"0xb4ff15b64dd359ac7176c5adc32f1c84d52ce7fd","1","No"
"0xb50edc59d7554d21a5a16b5a128bfcaf1279f2f0","1","No"
"0xb51b7fa29b9fa81b45938fc1611bf95361d02c6a","1","No"
"0xb51efad634942533f891b6d9b455bdd6ad4b6a15","1","No"
"0xb530b3ede6d22d307eb13c5691f6018576d88a15","1","No"
"0xb5417fdb7333dd18dbc73b20ec84fff51f425039","1","No"
"0xb54640d76aab622214607833ccf3118a4810e151","1","No"
"0xb552fdc22e2329dd92d7361c246952a7e8715dbc","1","No"
"0xb55995369e6198109f62fd83b490cc403e227989","1","No"
"0xb5662caff5a082b5a41aa573b0edefed14b8b0a8","1","No"
"0xb5801d76f0c92b5f8e0b9003208d6b1e724c45e0","1","No"
"0xb5954f834adea59dc8910cbc8bc59803157ac6e5","1","No"
"0xb5a9e5a319c7fda551a30be592c77394bf935c6f","1","No"
"0xb5ac414c576bd2f4291b6c51e167db752c2c4e62","1","No"
"0xb5b4d3a3a713ae96e962d11fe65d11f66b356f1b","1","No"
"0xb5b7962deff5f975efd7fec7ec6b45f595176d8a","1","No"
"0xb5bfcd513e5c775e6cbd9e9ed815c59d4f43b2cb","1","No"
"0xb5d2cd4b186555f885b0802942781caeb51798ea","1","No"
"0xb5da9a455f931eada43de8e30f52da0d668a1099","1","No"
"0xb5e73381a6e463aba3f3d500b49ea4863d8f62f3","1","No"
"0xb5f6f368268b91b902a9c08a5009c9598325abda","1","No"
"0xb5f763ddf82c58e8b3608a68c16d31ffacb857b7","1","No"
"0xb602d49a76d99cab5744fd0cfc172d2cdf933752","1","No"
"0xb6076446a903d7a6402f887dac2a6f53ff237fef","1","No"
"0xb60bea06bbd345ad0755753d58ddc6783f73afa1","1","No"
"0xb60efd298ff853b83037b76d294523d16b272297","1","No"
"0xb620a2097ae802e516db63e2ad87510e0a1efbf7","1","No"
"0xb620ad0c8decc0c8892d134b38442fc572b9de65","1","No"
"0xb6326c09319456d1cfa853f82ac97cf2f0c037af","1","No"
"0xb6327093558b820ceafec01d2a747b1bdbed514f","1","No"
"0xb63680891278b189f7e75c323a8b541855dc8fc5","1","No"
"0xb63f2058ec8d6423394f5b2da276783eec301174","1","No"
"0xb657abab68ba83719feae747d8cef4f333ad2867","1","No"
"0xb65a8229fde7730f85e6cafec3c90cd264ed0121","1","No"
"0xb65f2926cdb4933846c020088399b120ca8cba94","1","No"
"0xb6605f98a5562b1ac821bc5f2b75934239e8c6d6","1","No"
"0xb6644e1415d457693d13532e39cc4a743beff555","1","No"
"0xb66c7812abda0ae99e1712dc1203d29c0da48ad4","1","No"
"0xb689d0813ef8d63ad619ae5716229ed0d994c2ce","1","No"
"0xb68d759d6c34bf631c172609a2ee0d63078a12ef","1","No"
"0xb6aa5a1aa37a4195725cdf1576dc741d359b56bd","1","No"
"0xb6af6576f9250824573b8fcf8fcfa2f19809c955","1","No"
"0xb6c60bf768b4a89f2e99799ef4b1b49163656988","1","No"
"0xb6e303e443434fd90c48ce3dc2e377115e0bd544","1","No"
"0xb70e5d0e925ccf4f6e7c3fabc3e770b5547f40ce","1","No"
"0xb72096fa7478bbb100343344d3a75ab1b012da00","1","No"
"0xb72a2bdd5d475bca2ea3592b39980aa8f7509fce","1","No"
"0xb7431638f2eab1e678a6c325b6f45fe2bb6d839a","1","No"
"0xb744ba4f49ab0c5cd8a213100936e87464f667e6","1","No"
"0xb747b9a80c6244bb2475dc2e90efe41cc48a7453","1","No"
"0xb77c4a24ac279ace67331783195ab09f70745920","1","No"
"0xb78b370293d449ceeb87b3d95eb9c5199ee1da56","1","No"
"0xb7a98544083a5f6dd3bcf267aba5a714e3f515f4","1","No"
"0xb7ae0979549e8c41d60d96cd2c2573e655f0be99","1","No"
"0xb7b5e2a459dbc63f37cd693948cb97d28554d551","1","No"
"0xb7b8f52daab67b765482bc20c3f02d49f7310337","1","No"
"0xb7cc7351ad4dcd5a9e105ee8f5d2a614e9138674","1","No"
"0xb7e655ee4454f96d4164c395f4942aeba991c825","1","No"
"0xb7e6b0b026637060ad1c4d35653efe06cab738ac","1","No"
"0xb7eaa2c54a854e8481f42f8f6aa9f569285cb619","1","No"
"0xb805c6b3956b41c7e99dca50eb1ff7e57032ca6a","1","No"
"0xb825d473b8f37ab9a0a532eea975cd9f9aef9df6","1","No"
"0xb82ebf21085fb979c86af4e0a2ce998cff0891e8","1","No"
"0xb8306efd3d23b885e17344cec7057b3167589f83","1","No"
"0xb8394f5ea53f93d8ae038b609e45f0f11116fcc6","1","No"
"0xb83e829181f9ce3b109036802df0989110a1f38f","1","No"
"0xb845c3b3f81345a5af6ec8cb70e117d496262277","1","No"
"0xb85b55343c229003b8aa79c3c914b873b6761203","1","No"
"0xb85cc5c36efd670904a5aa25d670dda1dd3243cd","1","No"
"0xb8713ba948cf4102ab0e699e9f5a1a894a6e9d8d","1","No"
"0xb88194f9bcc5ec80cf80c163ca2b123917468793","1","No"
"0xb898e10c074e1db46f0c8e89a2b79a95ea256f5b","1","No"
"0xb89b8702deac50254d002225b61286bc622d741e","1","No"
"0xb89f66d16e3fcbe1054139167f7f0aa4040a9b75","1","No"
"0xb8a2080f9f31d14e4deab5ba0639c41d7980ac40","1","No"
"0xb8a706bb3ea1af5002b7a7370d06ec12a54721e5","1","No"
"0xb8b5709d1f161a353bb5e902c0ffd761bc4d8074","1","No"
"0xb8bc81524338c84d9bbe6b07b50f4702a7bb7230","1","No"
"0xb8f5e8c6503a1b9a863799884f314c64770cf694","1","No"
"0xb907e8d3f9ab2a94d476421fb2e6a68fd516a90c","1","No"
"0xb90cb3c351b2583ef41b048ea60b352c45a50b5b","1","No"
"0xb910bc25fc55b48fb073517487dc5ac71d90f601","1","No"
"0xb9277bbe092ec8862d8076db9aef9492a8e4e8ca","1","No"
"0xb947a2dac76067e077c2823a1caa9ed3690f0bbb","1","No"
"0xb961511d84cfa3131e2c73534853451a8aad6db8","1","No"
"0xb967d330bd47a45b0746025ba3cf76b8a9988106","1","No"
"0xb97bcf9de2a42533d78c56c681faf9817d9a3d7e","1","No"
"0xb97fccdc408ef667569dcdf059a43ef861ed0e99","1","No"
"0xb9818a4ccb133974cdde0bc26c72d1e097b6a68b","1","No"
"0xb983bd5b74fd1c0986281059a3ad28441eb2f9b9","1","No"
"0xb98ff570185abe2b95247d23ac4db2278e15701d","1","No"
"0xb9b2c99200d2fcbfaa901ca61346053d200c8446","1","No"
"0xb9ed3a2b35396e960af7a812d330726678795d29","1","No"
"0xb9efddb92332ef0180473e6f576046a592ba61c9","1","No"
"0xb9f5039273a63275d2f15e3c970bdbfcf47d0a5f","1","No"
"0xba0731330c65ccd47e1cb6a8b75aa495515cf427","1","No"
"0xba2961a8dd606f82a686f10819a2f884d2d56295","1","No"
"0xba2fbe627ea8211ef2d154edf28c0b7503823b33","1","No"
"0xba3ef440f95dadc8db642c61b932ee4fea29b228","1","No"
"0xba443d84e719d13686f4305896a323ecce788e97","1","No"
"0xba5df4294a09cc7add4bc5db809face502ea16b3","1","No"
"0xba66f47af79430a0aae5499d7532118175ce38ac","1","No"
"0xba8b80d0ec7cd9d0f81cc5b6149707a21dcd2948","1","No"
"0xba93ca89f754d7fde479678a1d7d53891fad6151","1","No"
"0xba99c188e28d538aad674c790919b7cfcde5cf88","1","No"
"0xbaa69f627676c05bd9c74886efb86f88483d13f3","1","No"
"0xbab25a0c16288607d815016f8d3f202a9441e884","1","No"
"0xbabbf16e15c8a0b5ff4ced820e9959a600f6d8d1","1","No"
"0xbac42c9b32e574f41b86e20fba0cf479a5a1ca58","1","No"
"0xbac4eb26f6b1eaa06bef8f1d966fda77c216ea80","1","No"
"0xbadb844dfb0ec559aaf3645b52ec3db0e0a3e124","1","No"
"0xbaff32d22de0274a125b34e5d51895b950b0f3ca","1","No"
"0xbb05651b34db70d69934f678cee5c71103a14c10","1","No"
"0xbb0d4ccf4e095a2d6a9a2bee2985a703c1ca9b69","1","No"
"0xbb3c5b12adf144079076a6f8dc43c1ab06b4e6b9","1","No"
"0xbb4f79827569f31af03898dd2e5145270bb1dc68","1","No"
"0xbb61fcedae4acdf7fe650d2f112d5c3b6ec24569","1","No"
"0xbb722ebb5f034818b8e584198d2f656318ed16d0","1","No"
"0xbb74a280e49456ae023374c6b9d9ac3a892d3959","1","No"
"0xbb74e92f6052e85ea1404fdbd9a70b4728308e8e","1","No"
"0xbb7b253e8a48784c43be75de938bb4ade72dd8df","1","No"
"0xbb836e231b31a5e4fd1788321a933e15d7c6e243","1","No"
"0xbb9a2be461ad6706a83e6d858209689abc074167","1","No"
"0xbba5b5a12375dae4b6fc293a8203bfec4ca6476c","1","No"
"0xbbb76f409df39f490e55622e7be36cbc5c56d632","1","No"
"0xbc1883bca3edf2bc6ab17986156ad3ea83e965cc","1","No"
"0xbc26757106acfb33ac19d7216f29f0b6481cfb71","1","No"
"0xbc347a2049d8eb90af12d25eadd2f120f5506488","1","No"
"0xbc39994053b560f4ca2c061fcac84b7502d538ca","1","No"
"0xbc3ac1ec5f155ab95551780cd4575e48da26cc12","1","No"
"0xbc3dce9e27172a07610e532c2f1a9136156af9a8","1","No"
"0xbc4ef3345970dc935558e81caaff2f2f58734bd7","1","No"
"0xbc5ef15de79c1ee800f7a30da8256875781e2cc5","1","No"
"0xbc7d1f081039acc7dc2c1e7c06ab3879db5cdd1b","1","No"
"0xbc8159917e892e0911e9f167c9e3af221fecffae","1","No"
"0xbc8dafeaca658ae0857c80d8aa6de4d487577c63","1","No"
"0xbc8dd02976bdfbda4f4146a89445ee66e28806da","1","No"
"0xbc8e1490bf58e9211c62a9937a13554446fca61c","1","No"
"0xbc8f86217266398dd74a183324a23925dbc1573e","1","No"
"0xbc92ad8a5cda84d050eab726ba380d16ace37ad5","1","No"
"0xbca934d596d2ca8cde04f778c928496d74bf6de6","1","No"
"0xbcaced60cb389c78cc6b4daa3c1d36dc18c2523c","1","No"
"0xbcb925ea8d433d367d92798e470e6d8877a6f0b1","1","No"
"0xbcd10ade1b670add286774e4220888f9a6fd14a4","1","No"
"0xbcd69ce8027b930c7712290f4f0c1e8864382123","1","No"
"0xbcda185bbb2ff31cd759fd612a96edbe474ba1a0","1","No"
"0xbce3e29641b2083716e023f0bb56635d3062c8c3","1","No"
"0xbcfe6a326fe2ca1913a3a3aace0f4fc6b2bd6178","1","No"
"0xbd0f2934129fbaa44893c9313e7865a85d22846f","1","No"
"0xbd0f764ade4ecc77ab5c9ba64f495db2deb8159e","1","No"
"0xbd226f4e9c62e02e11e7781ad92756b2f3eb634f","1","No"
"0xbd32982cbc043e7b46807bd914791738b6adb1b0","1","No"
"0xbd36451493fb2468b99be152d198cab1c9077e47","1","No"
"0xbd39f80e400ed14a341dc2e6ec182ebbabf38662","1","No"
"0xbd3a60b704e16a11691de0936d3dfca2b2828809","1","No"
"0xbd3d916d6e63541920518be327b1b9cecdd7d39a","1","No"
"0xbd4ec5056ae1336a3510b3507397c84d5aeb69ed","1","No"
"0xbd56cee5f57d764b61fcd3cdcf7bfb6123949023","1","No"
"0xbd589562c2552e18c04e018c22b339373c3e38a4","1","No"
"0xbd69fd5a56164270d80f07f7821ce226df6665e0","1","No"
"0xbd6ce2f41ac7e4ce08ed2d45d341cf8adcacb62c","1","No"
"0xbd72b55be36cf1f176aae67e7d4b9cbb7b92c8aa","1","No"
"0xbd9b7373aac15d9a93c810df3999343f4fe1ed88","1","No"
"0xbda2844f064c103981fb2f1a1db5505ef659c2f3","1","No"
"0xbda5ec592f6a86e3609af03e4558bfe8703be5ec","1","No"
"0xbdad1831d088dcae29a8ea2a491d1716d46329eb","1","No"
"0xbdc47bfac1ab45a07d9945df5a650225aabb7a04","1","No"
"0xbdc68b2738a417bf45924048f6a7fcbdadbdde13","1","No"
"0xbdcc3d2667396f75fc6269fc90cb514059e7d475","1","No"
"0xbddf499207d29e920c0500642567b43238b30fd3","1","No"
"0xbdfa4f4492dd7b7cf211209c4791af8d52bf5c50","1","No"
"0xbe03ab0c13af2fd997b437425f0061c046f18f1a","1","No"
"0xbe0e6b8966f801a34cc22cd9100880ba932c66fc","1","No"
"0xbe2560cf91534974d692395daa3063d6a0f98d56","1","No"
"0xbe2cd0f78ac72713ef170035ddde1883ee946f8d","1","No"
"0xbe3418ae6d38a6b6927704600d258cd353a94215","1","No"
"0xbe3f45494224591c06ec5537b02e6a6544771e23","1","No"
"0xbe4b12060213ed9a02288d102ad2b196d808b673","1","No"
"0xbe4f977cd749e9b16e5ea0d4f8f5838da49846cf","1","No"
"0xbe4fa7df47229247eb551c67a8726004ee5a668d","1","No"
"0xbe683af82bf42281eaf4733c568dd873e5c7959a","1","No"
"0xbe7483682ba86537d96335978cb91d85f3646e01","1","No"
"0xbe82ba941c948b79d6026592bf267e1a1fcb61ac","1","No"
"0xbe845288137f5bd6ab3269081eb8163f387f3216","1","No"
"0xbe9528807d7a177046238a9a6fa426ea8e32e3e0","1","No"
"0xbe9620611945d7a2672776a1628e3b9d7aff14d2","1","No"
"0xbea02fb6351351bc25dddf296920e90a4a6d6319","1","No"
"0xbea91e555f85e6092aced53eae6aabf0668ea6a7","1","No"
"0xbea9f193339433bae083ba1b9c4f8d87e28b10b5","1","No"
"0xbeb5e0a2d50ad637936e7cb34f2213c6fa4de763","1","No"
"0xbeb6d135c54a3d0598d7b3a5e5ad0eaa8f1e593d","1","No"
"0xbec6906552e4e469d4f0323fd64ff6595262601b","1","No"
"0xbedaf1ed65daf1e076fd1c49e1e893027005a1bb","1","No"
"0xbef02f9e61bffae2aa8eef9cc5bb0cfd2fb7c871","1","No"
